Time_Offset_Sec,H1_Strain_Masked
0.757080,1.584033e-18
0.757324,1.527806e-18
0.757568,1.462362e-18
0.757812,1.435849e-18
0.758057,1.411307e-18
0.758301,1.389177e-18
0.758545,1.334957e-18
0.758789,1.272309e-18
0.759033,1.257914e-18
0.759277,1.216454e-18
0.759521,1.146460e-18
0.759766,1.113262e-18
0.760010,1.089387e-18
0.760254,1.064623e-18
0.760498,1.019140e-18
0.760742,9.519358e-19
0.760986,9.254644e-19
0.761230,8.950821e-19
0.761475,8.271654e-19
0.761719,7.848533e-19
0.761963,7.607819e-19
0.762207,7.347152e-19
0.762451,6.957453e-19
0.762695,6.294781e-19
0.762939,5.897779e-19
0.763184,5.648073e-19
0.763428,5.044780e-19
0.763672,4.544288e-19
0.763916,4.282871e-19
0.764160,4.018916e-19
0.764404,3.664399e-19
0.764648,3.047544e-19
0.764893,2.549514e-19
0.765137,2.285525e-19
0.765381,1.775360e-19
0.765625,1.244693e-19
0.765869,9.281508e-20
0.766113,6.610862e-20
0.766357,3.421052e-20
0.766602,-2.278768e-20
0.766846,-7.827647e-20
0.767090,-1.087169e-19
0.767334,-1.537581e-19
0.767578,-2.046568e-19
0.767822,-2.401992e-19
0.768066,-2.710765e-19
0.768311,-2.997298e-19
0.768555,-3.500772e-19
0.768799,-4.094996e-19
0.769043,-4.452421e-19
0.769287,-4.857029e-19
0.769531,-5.332642e-19
0.769775,-5.708060e-19
0.770020,-6.054639e-19
0.770264,-6.328633e-19
0.770508,-6.763083e-19
0.770752,-7.368799e-19
0.770996,-7.787127e-19
0.771240,-8.172169e-19
0.771484,-8.610034e-19
0.771729,-8.972620e-19
0.771973,-9.356873e-19
0.772217,-9.651683e-19
0.772461,-1.000714e-18
0.772705,-1.059758e-18
0.772949,-1.106699e-18
0.773193,-1.144347e-18
0.773438,-1.185513e-18
0.773682,-1.217907e-18
0.773926,-1.258033e-18
0.774170,-1.293325e-18
0.774414,-1.321952e-18
0.774658,-1.375734e-18
0.774902,-1.427961e-18
0.775146,-1.466324e-18
0.775391,-1.505959e-18
0.775635,-1.534596e-18
0.775879,-1.571919e-18
0.776123,-1.614067e-18
0.776367,-1.638314e-18
0.776611,-1.684062e-18
0.776855,-1.740622e-18
0.777100,-1.779588e-18
0.777344,-1.818480e-18
0.777588,-1.845108e-18
0.777832,-1.876540e-18
0.778076,-1.923894e-18
0.778320,-1.950617e-18
0.778564,-1.985809e-18
0.778809,-2.042135e-18
0.779053,-2.085091e-18
0.779297,-2.122502e-18
0.779541,-2.146964e-18
0.779785,-2.171736e-18
0.780029,-2.221292e-18
0.780273,-2.252958e-18
0.780518,-2.279219e-18
0.780762,-2.331996e-18
0.781006,-2.378437e-18
0.781250,-2.415460e-18
0.781494,-2.439751e-18
0.781738,-2.458175e-18
0.781982,-2.504255e-18
0.782227,-2.544021e-18
0.782471,-2.564258e-18
0.782715,-2.608181e-18
0.782959,-2.659088e-18
0.783203,-2.696439e-18
0.783447,-2.719940e-18
0.783691,-2.732749e-18
0.783936,-2.773130e-18
0.784180,-2.819605e-18
0.784424,-2.838825e-18
0.784668,-2.873368e-18
0.784912,-2.924346e-18
0.785156,-2.964326e-18
0.785400,-2.987243e-18
0.785645,-2.995011e-18
0.785889,-3.028366e-18
0.786133,-3.078462e-18
0.786377,-3.100946e-18
0.786621,-3.125344e-18
0.786865,-3.171090e-18
0.787109,-3.215124e-18
0.787354,-3.240092e-18
0.787598,-3.243268e-18
0.787842,-3.268239e-18
0.788086,-3.319926e-18
0.788330,-3.346994e-18
0.788574,-3.364732e-18
0.788818,-3.402636e-18
0.789062,-3.448002e-18
0.789307,-3.477107e-18
0.789551,-3.476413e-18
0.789795,-3.491882e-18
0.790039,-3.542488e-18
0.790283,-3.574034e-18
0.790527,-3.588393e-18
0.790771,-3.618453e-18
0.791016,-3.661342e-18
0.791260,-3.695657e-18
0.791504,-3.694662e-18
0.791748,-3.698604e-18
0.791992,-3.746348e-18
0.792236,-3.782483e-18
0.792480,-3.795053e-18
0.792725,-3.818218e-18
0.792969,-3.854135e-18
0.793213,-3.893334e-18
0.793457,-3.895927e-18
0.793701,-3.887535e-18
0.793945,-3.929984e-18
0.794189,-3.971068e-18
0.794434,-3.982292e-18
0.794678,-4.000690e-18
0.794922,-4.028822e-18
0.795166,-4.068388e-18
0.795410,-4.078467e-18
0.795654,-4.059715e-18
0.795898,-4.092396e-18
0.796143,-4.138733e-18
0.796387,-4.149300e-18
0.796631,-4.163764e-18
0.796875,-4.184755e-18
0.797119,-4.219752e-18
0.797363,-4.240177e-18
0.797607,-4.215421e-18
0.797852,-4.232603e-18
0.798096,-4.283857e-18
0.798340,-4.296377e-18
0.798584,-4.306963e-18
0.798828,-4.322537e-18
0.799072,-4.347556e-18
0.799316,-4.376942e-18
0.799561,-4.353748e-18
0.799805,-4.352185e-18
0.800049,-4.405814e-18
0.800293,-4.422210e-18
0.800537,-4.426748e-18
0.800781,-4.441440e-18
0.801025,-4.455216e-18
0.801270,-4.487481e-18
0.801514,-4.473208e-18
0.801758,-4.453269e-18
0.802002,-4.502682e-18
0.802246,-4.526023e-18
0.802490,-4.523903e-18
0.802734,-4.538362e-18
0.802979,-4.543049e-18
0.803223,-4.571130e-18
0.803467,-4.570222e-18
0.803711,-4.536159e-18
0.803955,-4.573766e-18
0.804199,-4.607120e-18
0.804443,-4.599476e-18
0.804688,-4.612255e-18
0.804932,-4.611574e-18
0.805176,-4.629518e-18
0.805420,-4.641906e-18
0.805664,-4.600919e-18
0.805908,-4.621154e-18
0.806152,-4.663756e-18
0.806396,-4.653154e-18
0.806641,-4.661649e-18
0.806885,-4.660961e-18
0.807129,-4.664036e-18
0.807373,-4.685649e-18
0.807617,-4.648340e-18
0.807861,-4.646035e-18
0.808105,-4.693623e-18
0.808350,-4.685949e-18
0.808594,-4.685970e-18
0.808838,-4.688702e-18
0.809082,-4.677686e-18
0.809326,-4.700752e-18
0.809570,-4.675401e-18
0.809814,-4.651056e-18
0.810059,-4.697215e-18
0.810303,-4.697857e-18
0.810547,-4.686331e-18
0.810791,-4.693130e-18
0.811035,-4.672350e-18
0.811279,-4.688435e-18
0.811523,-4.678523e-18
0.811768,-4.638138e-18
0.812012,-4.674421e-18
0.812256,-4.684943e-18
0.812500,-4.664789e-18
0.812744,-4.673992e-18
0.812988,-4.647623e-18
0.813232,-4.650481e-18
0.813477,-4.655780e-18
0.813721,-4.607842e-18
0.813965,-4.627450e-18
0.814209,-4.648156e-18
0.814453,-4.622147e-18
0.814697,-4.629567e-18
0.814941,-4.604924e-18
0.815186,-4.589455e-18
0.815430,-4.605049e-18
0.815674,-4.560216e-18
0.815918,-4.558245e-18
0.816162,-4.587218e-18
0.816406,-4.558321e-18
0.816650,-4.559583e-18
0.816895,-4.542593e-18
0.817139,-4.507336e-18
0.817383,-4.527047e-18
0.817627,-4.493218e-18
0.817871,-4.468779e-18
0.818115,-4.501994e-18
0.818359,-4.474472e-18
0.818604,-4.465449e-18
0.818848,-4.458964e-18
0.819092,-4.408454e-18
0.819336,-4.421440e-18
0.819580,-4.404566e-18
0.819824,-4.361881e-18
0.820068,-4.390409e-18
0.820312,-4.370898e-18
0.820557,-4.348815e-18
0.820801,-4.352250e-18
0.821045,-4.294622e-18
0.821289,-4.290896e-18
0.821533,-4.293681e-18
0.821777,-4.239512e-18
0.822021,-4.255687e-18
0.822266,-4.248653e-18
0.822510,-4.211557e-18
0.822754,-4.221718e-18
0.822998,-4.166051e-18
0.823242,-4.137196e-18
0.823486,-4.156900e-18
0.823730,-4.102865e-18
0.823975,-4.099020e-18
0.824219,-4.104947e-18
0.824463,-4.056682e-18
0.824707,-4.065456e-18
0.824951,-4.023382e-18
0.825195,-3.967777e-18
0.825439,-3.993122e-18
0.825684,-3.951407e-18
0.825928,-3.923815e-18
0.826172,-3.939154e-18
0.826416,-3.887161e-18
0.826660,-3.885092e-18
0.826904,-3.862298e-18
0.827148,-3.784668e-18
0.827393,-3.803529e-18
0.827637,-3.783739e-18
0.827881,-3.734521e-18
0.828125,-3.750864e-18
0.828369,-3.704559e-18
0.828613,-3.684395e-18
0.828857,-3.681528e-18
0.829102,-3.593146e-18
0.829346,-3.590244e-18
0.829590,-3.596163e-18
0.829834,-3.533214e-18
0.830078,-3.540153e-18
0.830322,-3.508290e-18
0.830566,-3.465639e-18
0.830811,-3.476804e-18
0.831055,-3.394183e-18
0.831299,-3.358663e-18
0.831543,-3.386491e-18
0.831787,-3.324229e-18
0.832031,-3.310392e-18
0.832275,-3.295810e-18
0.832520,-3.236685e-18
0.832764,-3.248695e-18
0.833008,-3.184650e-18
0.833252,-3.115957e-18
0.833496,-3.151798e-18
0.833740,-3.105667e-18
0.833984,-3.066443e-18
0.834229,-3.064602e-18
0.834473,-2.999955e-18
0.834717,-2.999412e-18
0.834961,-2.962190e-18
0.835205,-2.868268e-18
0.835449,-2.893501e-18
0.835693,-2.875079e-18
0.835938,-2.813816e-18
0.836182,-2.813597e-18
0.836426,-2.755466e-18
0.836670,-2.733985e-18
0.836914,-2.721200e-18
0.837158,-2.618475e-18
0.837402,-2.617454e-18
0.837646,-2.628163e-18
0.837891,-2.557290e-18
0.838135,-2.545865e-18
0.838379,-2.501516e-18
0.838623,-2.459030e-18
0.838867,-2.461036e-18
0.839111,-2.365632e-18
0.839355,-2.330244e-18
0.839600,-2.361487e-18
0.839844,-2.296402e-18
0.840088,-2.264281e-18
0.840332,-2.235051e-18
0.840576,-2.179296e-18
0.840820,-2.181641e-18
0.841064,-2.106869e-18
0.841309,-2.040022e-18
0.841553,-2.075056e-18
0.841797,-2.030445e-18
0.842041,-1.976893e-18
0.842285,-1.955269e-18
0.842529,-1.895692e-18
0.842773,-1.888407e-18
0.843018,-1.837854e-18
0.843262,-1.749764e-18
0.843506,-1.773340e-18
0.843750,-1.755225e-18
0.843994,-1.686722e-18
0.844238,-1.662633e-18
0.844482,-1.608741e-18
0.844727,-1.587859e-18
0.844971,-1.556303e-18
0.845215,-1.461903e-18
0.845459,-1.462006e-18
0.845703,-1.466958e-18
0.845947,-1.397740e-18
0.846191,-1.361580e-18
0.846436,-1.314767e-18
0.846680,-1.283435e-18
0.846924,-1.262981e-18
0.847168,-1.173758e-18
0.847412,-1.148549e-18
0.847656,-1.166448e-18
0.847900,-1.107163e-18
0.848145,-1.057491e-18
0.848389,-1.015282e-18
0.848633,-9.770319e-19
0.848877,-9.603330e-19
0.849121,-8.831875e-19
0.849365,-8.368799e-19
0.849609,-8.556245e-19
0.849854,-8.127223e-19
0.850098,-7.541406e-19
0.850342,-7.097666e-19
0.850586,-6.693706e-19
0.850830,-6.534311e-19
0.851074,-5.878392e-19
0.851318,-5.285930e-19
0.851562,-5.395291e-19
0.851807,-5.129448e-19
0.852051,-4.528491e-19
0.852295,-4.017327e-19
0.852539,-3.597424e-19
0.852783,-3.450128e-19
0.853027,-2.896682e-19
0.853271,-2.231275e-19
0.853516,-2.240613e-19
0.853760,-2.079037e-19
0.854004,-1.528201e-19
0.854248,-9.696171e-20
0.854492,-4.910228e-20
0.854736,-3.607073e-20
0.854980,9.576615e-21
0.855225,8.066293e-20
0.855469,8.873657e-20
0.855713,1.003221e-19
0.855957,1.476130e-19
0.856201,2.028946e-19
0.856445,2.602222e-19
0.856689,2.733548e-19
0.856934,3.069640e-19
0.857178,3.813212e-19
0.857422,3.966654e-19
0.857666,4.066778e-19
0.857910,4.490529e-19
0.858154,4.975973e-19
0.858398,5.640036e-19
0.858643,5.827799e-19
0.858887,6.018666e-19
0.859131,6.776085e-19
0.859375,7.009506e-19
0.859619,7.079471e-19
0.859863,7.492523e-19
0.860107,7.889142e-19
0.860352,8.585844e-19
0.860596,8.903677e-19
0.860840,8.943765e-19
0.861084,9.666476e-19
0.861328,1.000988e-18
0.861572,1.001489e-18
0.861816,1.045577e-18
0.862061,1.078604e-18
0.862305,1.141652e-18
0.862549,1.192017e-18
0.862793,1.185405e-18
0.863037,1.246233e-18
0.863281,1.294909e-18
0.863525,1.288896e-18
0.863770,1.333742e-18
0.864014,1.366571e-18
0.864258,1.415046e-18
0.864502,1.482543e-18
0.864746,1.474996e-18
0.864990,1.516094e-18
0.865234,1.579783e-18
0.865479,1.571273e-18
0.865723,1.610316e-18
0.865967,1.649438e-18
0.866211,1.680612e-18
0.866455,1.759194e-18
0.866699,1.761531e-18
0.866943,1.778304e-18
0.867188,1.851975e-18
0.867432,1.846948e-18
0.867676,1.874229e-18
0.867920,1.925477e-18
0.868164,1.940682e-18
0.868408,2.017025e-18
0.868652,2.040902e-18
0.868896,2.035144e-18
0.869141,2.108058e-18
0.869385,2.115764e-18
0.869629,2.126770e-18
0.869873,2.188613e-18
0.870117,2.197258e-18
0.870361,2.259057e-18
0.870605,2.306875e-18
0.870850,2.287729e-18
0.871094,2.348588e-18
0.871338,2.373994e-18
0.871582,2.369072e-18
0.871826,2.435218e-18
0.872070,2.447997e-18
0.872314,2.487680e-18
0.872559,2.555443e-18
0.872803,2.534903e-18
0.873047,2.574619e-18
0.873291,2.617654e-18
0.873535,2.603019e-18
0.873779,2.664709e-18
0.874023,2.689396e-18
0.874268,2.705585e-18
0.874512,2.782952e-18
0.874756,2.773379e-18
0.875000,2.788887e-18
0.875244,2.843341e-18
0.875488,2.826471e-18
0.875732,2.876712e-18
0.875977,2.918058e-18
0.876221,2.914356e-18
0.876465,2.989588e-18
0.876709,2.999751e-18
0.876953,2.992330e-18
0.877197,3.050292e-18
0.877441,3.038963e-18
0.877686,3.071523e-18
0.877930,3.129335e-18
0.878174,3.114664e-18
0.878418,3.175616e-18
0.878662,3.209465e-18
0.878906,3.185844e-18
0.879150,3.237740e-18
0.879395,3.238236e-18
0.879639,3.250911e-18
0.879883,3.322056e-18
0.880127,3.306325e-18
0.880371,3.343277e-18
0.880615,3.399171e-18
0.880859,3.368708e-18
0.881104,3.406424e-18
0.881348,3.420821e-18
0.881592,3.415962e-18
0.881836,3.491818e-18
0.882080,3.485949e-18
0.882324,3.495628e-18
0.882568,3.564726e-18
0.882812,3.540216e-18
0.883057,3.557993e-18
0.883301,3.584634e-18
0.883545,3.567010e-18
0.883789,3.639350e-18
0.884033,3.651346e-18
0.884277,3.634401e-18
0.884521,3.707005e-18
0.884766,3.696100e-18
0.885010,3.692025e-18
0.885254,3.729979e-18
0.885498,3.704966e-18
0.885742,3.764132e-18
0.885986,3.799867e-18
0.886230,3.760538e-18
0.886475,3.825166e-18
0.886719,3.836568e-18
0.886963,3.810506e-18
0.887207,3.852752e-18
0.887451,3.829021e-18
0.887695,3.866353e-18
0.887939,3.927046e-18
0.888184,3.877066e-18
0.888428,3.919110e-18
0.888672,3.956094e-18
0.888916,3.916352e-18
0.889160,3.952618e-18
0.889404,3.939068e-18
0.889648,3.950200e-18
0.889893,4.028583e-18
0.890137,3.983294e-18
0.890381,3.993513e-18
0.890625,4.051458e-18
0.890869,4.007608e-18
0.891113,4.030124e-18
0.891357,4.032691e-18
0.891602,4.017347e-18
0.891846,4.103422e-18
0.892090,4.077177e-18
0.892334,4.050804e-18
0.892578,4.121248e-18
0.892822,4.086068e-18
0.893066,4.085594e-18
0.893311,4.106416e-18
0.893555,4.072071e-18
0.893799,4.149169e-18
0.894043,4.153986e-18
0.894287,4.094942e-18
0.894531,4.162736e-18
0.894775,4.149057e-18
0.895020,4.122202e-18
0.895264,4.156521e-18
0.895508,4.115665e-18
0.895752,4.169596e-18
0.895996,4.208805e-18
0.896240,4.130562e-18
0.896484,4.177019e-18
0.896729,4.192165e-18
0.896973,4.144225e-18
0.897217,4.180508e-18
0.897461,4.146912e-18
0.897705,4.168351e-18
0.897949,4.236523e-18
0.898193,4.157320e-18
0.898438,4.168718e-18
0.898682,4.212406e-18
0.898926,4.153359e-18
0.899170,4.178538e-18
0.899414,4.163415e-18
0.899658,4.151088e-18
0.899902,4.232773e-18
0.900146,4.173092e-18
0.900391,4.142731e-18
0.900635,4.203601e-18
0.900879,4.150999e-18
0.901123,4.153159e-18
0.901367,4.160285e-18
0.901611,4.123302e-18
0.901855,4.199660e-18
0.902100,4.173400e-18
0.902344,4.105781e-18
0.902588,4.166847e-18
0.902832,4.133709e-18
0.903076,4.108403e-18
0.903320,4.133070e-18
0.903564,4.085380e-18
0.903809,4.140027e-18
0.904053,4.150537e-18
0.904297,4.060610e-18
0.904541,4.103559e-18
0.904785,4.097860e-18
0.905029,4.050156e-18
0.905273,4.079696e-18
0.905518,4.036681e-18
0.905762,4.060240e-18
0.906006,4.101274e-18
0.906250,4.007820e-18
0.906494,4.018031e-18
0.906738,4.039534e-18
0.906982,3.979812e-18
0.907227,4.002147e-18
0.907471,3.975074e-18
0.907715,3.965484e-18
0.907959,4.023531e-18
0.908203,3.945430e-18
0.908447,3.916919e-18
0.908691,3.955142e-18
0.908936,3.898306e-18
0.909180,3.903268e-18
0.909424,3.893861e-18
0.909668,3.859781e-18
0.909912,3.918322e-18
0.910156,3.866890e-18
0.910400,3.805565e-18
0.910645,3.846536e-18
0.910889,3.802143e-18
0.911133,3.786340e-18
0.911377,3.793343e-18
0.911621,3.745713e-18
0.911865,3.789042e-18
0.912109,3.769055e-18
0.912354,3.685865e-18
0.912598,3.714557e-18
0.912842,3.689906e-18
0.913086,3.655283e-18
0.913330,3.670517e-18
0.913574,3.622404e-18
0.913818,3.641319e-18
0.914062,3.648317e-18
0.914307,3.559047e-18
0.914551,3.564397e-18
0.914795,3.558276e-18
0.915039,3.512475e-18
0.915283,3.527884e-18
0.915527,3.486498e-18
0.915771,3.480010e-18
0.916016,3.504067e-18
0.916260,3.421772e-18
0.916504,3.400827e-18
0.916748,3.407134e-18
0.916992,3.358990e-18
0.917236,3.367358e-18
0.917480,3.337101e-18
0.917725,3.308836e-18
0.917969,3.337826e-18
0.918213,3.272073e-18
0.918457,3.227642e-18
0.918701,3.237005e-18
0.918945,3.191553e-18
0.919189,3.191240e-18
0.919434,3.173347e-18
0.919678,3.128821e-18
0.919922,3.152983e-18
0.920166,3.107158e-18
0.920410,3.046196e-18
0.920654,3.051044e-18
0.920898,3.011491e-18
0.921143,3.001770e-18
0.921387,2.994405e-18
0.921631,2.940036e-18
0.921875,2.952244e-18
0.922119,2.925955e-18
0.922363,2.856204e-18
0.922607,2.851965e-18
0.922852,2.818689e-18
0.923096,2.799656e-18
0.923340,2.801410e-18
0.923584,2.744564e-18
0.923828,2.739668e-18
0.924072,2.728348e-18
0.924316,2.657967e-18
0.924561,2.642497e-18
0.924805,2.613292e-18
0.925049,2.586275e-18
0.925293,2.595020e-18
0.925537,2.540288e-18
0.925781,2.517892e-18
0.926025,2.517181e-18
0.926270,2.449864e-18
0.926514,2.424238e-18
0.926758,2.398175e-18
0.927002,2.362975e-18
0.927246,2.376587e-18
0.927490,2.328668e-18
0.927734,2.288385e-18
0.927979,2.292274e-18
0.928223,2.232229e-18
0.928467,2.197873e-18
0.928711,2.174921e-18
0.928955,2.130689e-18
0.929199,2.145585e-18
0.929443,2.110070e-18
0.929688,2.053329e-18
0.929932,2.057196e-18
0.930176,2.006432e-18
0.930420,1.963455e-18
0.930664,1.944085e-18
0.930908,1.892042e-18
0.931152,1.903218e-18
0.931396,1.883943e-18
0.931641,1.813913e-18
0.931885,1.811517e-18
0.932129,1.772581e-18
0.932373,1.722690e-18
0.932617,1.707642e-18
0.932861,1.649200e-18
0.933105,1.650591e-18
0.933350,1.651162e-18
0.933594,1.572484e-18
0.933838,1.558682e-18
0.934082,1.532296e-18
0.934326,1.475024e-18
0.934570,1.463988e-18
0.934814,1.404764e-18
0.935059,1.389903e-18
0.935303,1.409369e-18
0.935547,1.330834e-18
0.935791,1.299846e-18
0.936035,1.285830e-18
0.936279,1.223665e-18
0.936523,1.213802e-18
0.936768,1.161006e-18
0.937012,1.124233e-18
0.937256,1.158176e-18
0.937500,1.089744e-18
0.937744,1.036465e-18
0.937988,1.034081e-18
0.938232,9.703923e-19
0.938477,9.565342e-19
0.938721,9.178026e-19
0.938965,8.581693e-19
0.939209,8.972094e-19
0.939453,8.497358e-19
0.939697,7.736441e-19
0.939941,7.762602e-19
0.940186,7.177646e-19
0.940430,6.934065e-19
0.940674,6.730017e-19
0.940918,5.965214e-19
0.941162,6.274034e-19
0.941406,6.093535e-19
0.941650,5.144179e-19
0.941895,5.131911e-19
0.942139,4.677843e-19
0.942383,4.272997e-19
0.942627,4.255228e-19
0.942871,3.422773e-19
0.943115,3.507343e-19
0.943359,3.652818e-19
0.943604,2.612042e-19
0.943848,2.449419e-19
0.944092,2.189506e-19
0.944336,1.619127e-19
0.944580,1.721719e-19
0.944824,9.661376e-20
0.945068,7.347441e-20
0.945312,1.152206e-19
0.945557,1.766018e-20
0.945801,-2.403505e-20
0.946045,-2.961626e-20
0.946289,-9.743133e-20
0.946533,-8.740301e-20
0.946777,-1.415815e-19
0.947021,-1.978444e-19
0.947266,-1.434664e-19
0.947510,-2.177529e-19
0.947754,-2.897631e-19
0.947998,-2.805042e-19
0.948242,-3.475169e-19
0.948486,-3.501042e-19
0.948730,-3.759730e-19
0.948975,-4.581603e-19
0.949219,-4.086964e-19
0.949463,-4.477687e-19
0.949707,-5.471063e-19
0.949951,-5.341697e-19
0.950195,-5.896702e-19
0.950439,-6.128656e-19
0.950684,-6.101771e-19
0.950928,-7.039022e-19
0.951172,-6.770716e-19
0.951416,-6.763317e-19
0.951660,-7.913912e-19
0.951904,-7.895464e-19
0.952148,-8.230364e-19
0.952393,-8.691503e-19
0.952637,-8.474593e-19
0.952881,-9.348580e-19
0.953125,-9.430141e-19
0.953369,-9.077888e-19
0.953613,-1.020512e-18
0.953857,-1.043627e-18
0.954102,-1.051541e-18
0.954346,-1.113924e-18
0.954590,-1.088439e-18
0.954834,-1.152023e-18
0.955078,-1.197971e-18
0.955322,-1.144371e-18
0.955566,-1.235889e-18
0.955811,-1.291073e-18
0.956055,-1.278008e-18
0.956299,-1.345540e-18
0.956543,-1.330194e-18
0.956787,-1.361089e-18
0.957031,-1.436719e-18
0.957275,-1.383629e-18
0.957520,-1.441127e-18
0.957764,-1.525141e-18
0.958008,-1.503557e-18
0.958252,-1.562353e-18
0.958496,-1.566528e-18
0.958740,-1.567078e-18
0.958984,-1.657175e-18
0.959229,-1.621836e-18
0.959473,-1.640580e-18
0.959717,-1.743164e-18
0.959961,-1.726712e-18
0.960205,-1.766038e-18
0.960449,-1.794527e-18
0.960693,-1.771104e-18
0.960938,-1.857206e-18
0.961182,-1.854058e-18
0.961426,-1.837722e-18
0.961670,-1.943837e-18
0.961914,-1.945951e-18
0.962158,-1.959546e-18
0.962402,-2.008577e-18
0.962646,-1.975393e-18
0.962891,-2.040929e-18
0.963135,-2.072709e-18
0.963379,-2.035103e-18
0.963623,-2.126462e-18
0.963867,-2.153595e-18
0.964111,-2.146993e-18
0.964355,-2.204891e-18
0.964600,-2.175382e-18
0.964844,-2.213907e-18
0.965088,-2.273312e-18
0.965332,-2.229945e-18
0.965576,-2.297246e-18
0.965820,-2.348870e-18
0.966064,-2.327605e-18
0.966309,-2.384300e-18
0.966553,-2.370102e-18
0.966797,-2.376757e-18
0.967041,-2.452714e-18
0.967285,-2.420102e-18
0.967529,-2.455934e-18
0.967773,-2.526176e-18
0.968018,-2.502006e-18
0.968262,-2.547404e-18
0.968506,-2.553351e-18
0.968750,-2.534402e-18
0.968994,-2.612292e-18
0.969238,-2.600901e-18
0.969482,-2.608152e-18
0.969727,-2.686221e-18
0.969971,-2.667184e-18
0.970215,-2.695740e-18
0.970459,-2.721981e-18
0.970703,-2.686028e-18
0.970947,-2.752659e-18
0.971191,-2.767475e-18
0.971436,-2.752596e-18
0.971680,-2.828887e-18
0.971924,-2.822229e-18
0.972168,-2.830307e-18
0.972412,-2.873317e-18
0.972656,-2.832099e-18
0.972900,-2.876666e-18
0.973145,-2.917095e-18
0.973389,-2.889713e-18
0.973633,-2.954682e-18
0.973877,-2.964372e-18
0.974121,-2.953126e-18
0.974365,-3.006548e-18
0.974609,-2.970787e-18
0.974854,-2.986393e-18
0.975098,-3.046797e-18
0.975342,-3.019224e-18
0.975586,-3.064603e-18
0.975830,-3.091319e-18
0.976074,-3.065186e-18
0.976318,-3.118708e-18
0.976562,-3.098988e-18
0.976807,-3.085753e-18
0.977051,-3.155157e-18
0.977295,-3.137776e-18
0.977539,-3.160754e-18
0.977783,-3.202361e-18
0.978027,-3.167130e-18
0.978271,-3.211358e-18
0.978516,-3.214228e-18
0.978760,-3.176123e-18
0.979004,-3.241421e-18
0.979248,-3.243565e-18
0.979492,-3.244943e-18
0.979736,-3.294503e-18
0.979980,-3.259206e-18
0.980225,-3.285257e-18
0.980469,-3.312228e-18
0.980713,-3.259830e-18
0.980957,-3.308308e-18
0.981201,-3.333578e-18
0.981445,-3.318394e-18
0.981689,-3.367361e-18
0.981934,-3.340115e-18
0.982178,-3.343467e-18
0.982422,-3.389454e-18
0.982666,-3.336035e-18
0.982910,-3.358033e-18
0.983154,-3.404078e-18
0.983398,-3.382133e-18
0.983643,-3.421724e-18
0.983887,-3.408875e-18
0.984131,-3.387672e-18
0.984375,-3.443725e-18
0.984619,-3.403701e-18
0.984863,-3.393391e-18
0.985107,-3.452666e-18
0.985352,-3.434790e-18
0.985596,-3.458065e-18
0.985840,-3.461291e-18
0.986084,-3.422226e-18
0.986328,-3.475257e-18
0.986572,-3.458301e-18
0.986816,-3.420490e-18
0.987061,-3.478532e-18
0.987305,-3.474984e-18
0.987549,-3.480518e-18
0.987793,-3.495351e-18
0.988037,-3.447886e-18
0.988281,-3.485944e-18
0.988525,-3.495063e-18
0.988770,-3.439343e-18
0.989014,-3.483806e-18
0.989258,-3.499199e-18
0.989502,-3.489895e-18
0.989746,-3.509787e-18
0.989990,-3.463027e-18
0.990234,-3.479293e-18
0.990479,-3.510988e-18
0.990723,-3.450817e-18
0.990967,-3.471715e-18
0.991211,-3.504303e-18
0.991455,-3.488097e-18
0.991699,-3.505734e-18
0.991943,-3.465982e-18
0.992188,-3.458662e-18
0.992432,-3.503833e-18
0.992676,-3.452658e-18
0.992920,-3.446134e-18
0.993164,-3.488553e-18
0.993408,-3.474865e-18
0.993652,-3.483982e-18
0.993896,-3.454094e-18
0.994141,-3.427267e-18
0.994385,-3.474253e-18
0.994629,-3.441688e-18
0.994873,-3.411473e-18
0.995117,-3.452847e-18
0.995361,-3.447644e-18
0.995605,-3.448407e-18
0.995850,-3.426461e-18
0.996094,-3.385072e-18
0.996338,-3.426210e-18
0.996582,-3.413806e-18
0.996826,-3.366864e-18
0.997070,-3.399677e-18
0.997314,-3.403676e-18
0.997559,-3.397855e-18
0.997803,-3.382560e-18
0.998047,-3.332258e-18
0.998291,-3.360994e-18
0.998535,-3.367956e-18
0.998779,-3.313814e-18
0.999023,-3.331069e-18
0.999268,-3.343380e-18
0.999512,-3.335039e-18
0.999756,-3.323127e-18
